Time [s],Value
0.5891838600,0x1C7
0.5891942020,0x1C6
0.5892045460,0x1C5
0.5892148900,0x1C4
0.5892252340,0x1C3
0.5892355760,0x1C2
0.5892459200,0x1C1
0.5892562640,0x1C0
0.5892666100,0x1BF
0.5892769500,0x1BE
0.5892872940,0x1BD
0.5892976360,0x1BC
0.5893079820,0x1BB
0.5893183240,0x1BA
0.5893286680,0x1B9
0.5893390100,0x1B8
0.5893493540,0x1B7
0.5893596980,0x1B6
0.5893700420,0x1B5
0.5893803840,0x1B4
0.5893907280,0x1B3
0.5894010720,0x1B2
0.5894114140,0x1B1
0.5894217580,0x1B0
0.5894321040,0x1AF
0.5894424440,0x1AE
0.5894527880,0x1AD
0.5894631320,0x1AC
0.5894734760,0x1AB
0.5894838180,0x1AA
0.5894941620,0x1A9
0.5895045060,0x1A8
0.5895148500,0x1A7
0.5895251920,0x1A6
0.5895355360,0x1A5
0.5895458800,0x1A4
0.5895562220,0x1A3
0.5895665660,0x1A2
0.5895769100,0x1A1
0.5895872520,0x1A0
0.5895975980,0x19F
0.5896079400,0x19E
0.5896182840,0x19D
0.5896286260,0x19C
0.5896389700,0x19B
0.5896493140,0x19A
0.5896596560,0x199
0.5896700000,0x198
0.5896803440,0x197
0.5896906880,0x196
0.5897010300,0x195
0.5897113740,0x194
0.5897217180,0x193
0.5897320600,0x192
0.5897424040,0x191
0.5897527480,0x190
0.5897630920,0x18F
0.5897734340,0x18E
0.5897837780,0x18D
0.5897941220,0x18C
0.5898044660,0x18B
0.5898148080,0x18A
0.5898251520,0x189
0.5898354940,0x188
0.5898458380,0x187
0.5898561820,0x186
0.5898665240,0x185
0.5898768680,0x184
0.5898872120,0x183
0.5898975560,0x182
0.5899079000,0x181
0.5899182420,0x180
0.5899285880,0x17F
0.5899389280,0x17E
0.5899492720,0x17D
0.5899596160,0x17C
0.5899699600,0x17B
0.5899803020,0x17A
0.5899906460,0x179
0.5900009900,0x178
0.5900113340,0x177
0.5900216760,0x176
0.5900320200,0x175
0.5900423640,0x174
0.5900527060,0x173
0.5900630500,0x172
0.5900733940,0x171
0.5900837360,0x170
0.5900940820,0x16F
0.5901044240,0x16E
0.5901147680,0x16D
0.5901251100,0x16C
0.5901354540,0x16B
0.5901457980,0x16A
0.5901561420,0x169
0.5901664840,0x168
0.5901768280,0x167
0.5901871720,0x166
0.5901975140,0x165
0.5902078580,0x164
0.5902182020,0x163
0.5902285460,0x162
0.5902388880,0x161
0.5902492320,0x160
0.5902595780,0x15F
0.5902699180,0x15E
0.5902802620,0x15D
0.5902906060,0x15C
0.5903009500,0x15B
0.5903112920,0x15A
0.5903216360,0x159
0.5903319800,0x158
0.5903423240,0x157
0.5903526660,0x156
0.5903630100,0x155
0.5903733520,0x154
0.5903836960,0x153
0.5903940400,0x152
0.5904043820,0x151
0.5904147260,0x150
0.5904250700,0x14F
0.5904354140,0x14E
0.5904457560,0x14D
0.5904561000,0x14C
0.5904664440,0x14B
0.5904767860,0x14A
0.5904871300,0x149
0.5904974740,0x148
0.5905078180,0x147
0.5905181600,0x146
0.5905285040,0x145
0.5905388480,0x144
0.5905491920,0x143
0.5905595340,0x142
0.5905698780,0x141
0.5905802220,0x140
0.5905905660,0x13F
0.5906009080,0x13E
0.5906112520,0x13D
0.5906215940,0x13C
0.5906319380,0x13B
0.5906422820,0x13A
0.5906526260,0x139
0.5906629680,0x138
0.5906733140,0x137
0.5906836540,0x136
0.5906939980,0x135
0.5907043420,0x134
0.5907146860,0x133
0.5907250300,0x132
0.5907353720,0x131
0.5907457160,0x130
0.5907560600,0x12F
0.5907664020,0x12E
0.5907767460,0x12D
0.5907870900,0x12C
0.5907974340,0x12B
0.5908077760,0x12A
0.5908181200,0x129
0.5908284620,0x128
0.5908388080,0x127
0.5908491500,0x126
0.5908594940,0x125
0.5908698360,0x124
0.5908801800,0x123
0.5908905240,0x122
0.5909008660,0x121
0.5909112100,0x120
0.5909215560,0x11F
0.5909318980,0x11E
0.5909422400,0x11D
0.5909525840,0x11C
0.5909629280,0x11B
0.5909732720,0x11A
0.5909836140,0x119
0.5909939580,0x118
0.5910043020,0x117
0.5910146440,0x116
0.5910249880,0x115
0.5910353320,0x114
0.5910456760,0x113
0.5910560180,0x112
0.5910663620,0x111
0.5910767060,0x110
0.5910870500,0x10F
0.5910973920,0x10E
0.5911077360,0x10D
0.5911180780,0x10C
0.5911284220,0x10B
0.5911387660,0x10A
0.5911491080,0x109
0.5911594520,0x108
0.5911697960,0x107
0.5911801400,0x106
0.5911904840,0x105
0.5912008260,0x104
0.5912111700,0x103
0.5912215120,0x102
0.5912318560,0x101
0.5912422000,0x100
0.5912525480,0x0FF
0.5912628860,0x0FE
0.5912732300,0x0FD
0.5912835740,0x0FC
0.5912939180,0x0FB
0.5913042600,0x0FA
0.5913146040,0x0F9
0.5913249460,0x0F8
0.5913352920,0x0F7
0.5913456340,0x0F6
0.5913559780,0x0F5
0.5913663200,0x0F4
0.5913766640,0x0F3
0.5913870080,0x0F2
0.5913973520,0x0F1
0.5914076940,0x0F0
0.5914180400,0x0EF
0.5914283820,0x0EE
0.5914387240,0x0ED
0.5914490680,0x0EC
0.5914594120,0x0EB
0.5914697560,0x0EA
0.5914800980,0x0E9
0.5914904420,0x0E8
0.5915007860,0x0E7
0.5915111280,0x0E6
0.5915214720,0x0E5
0.5915318160,0x0E4
0.5915421600,0x0E3
0.5915525020,0x0E2
0.5915628460,0x0E1
0.5915731900,0x0E0
0.5915835340,0x0DF
0.5915938760,0x0DE
0.5916042200,0x0DD
0.5916145640,0x0DC
0.5916249060,0x0DB
0.5916352500,0x0DA
0.5916455940,0x0D9
0.5916559360,0x0D8
0.5916662800,0x0D7
0.5916766240,0x0D6
0.5916869660,0x0D5
0.5916973100,0x0D4
0.5917076540,0x0D3
0.5917179980,0x0D2
0.5917283420,0x0D1
0.5917386840,0x0D0
0.5917490280,0x0CF
0.5917593700,0x0CE
0.5917697140,0x0CD
0.5917800580,0x0CC
0.5917904000,0x0CB
0.5918007440,0x0CA
0.5918110880,0x0C9
0.5918214320,0x0C8
0.5918317760,0x0C7
0.5918421180,0x0C6
0.5918524620,0x0C5
0.5918628040,0x0C4
0.5918731500,0x0C3
0.5918834920,0x0C2
0.5918938360,0x0C1
0.5919041780,0x0C0
0.5919145240,0x0BF
0.5919248660,0x0BE
0.5919352080,0x0BD
0.5919455520,0x0BC
0.5919558960,0x0BB
0.5919662400,0x0BA
0.5919765820,0x0B9
0.5919869260,0x0B8
0.5919972700,0x0B7
0.5920076140,0x0B6
0.5920179560,0x0B5
0.5920283000,0x0B4
0.5920386440,0x0B3
0.5920489860,0x0B2
0.5920593300,0x0B1
0.5920696720,0x0B0
0.5920800180,0x0AF
0.5920903600,0x0AE
0.5921007040,0x0AD
0.5921110460,0x0AC
0.5921213920,0x0AB
0.5921317340,0x0AA
0.5921420780,0x0A9
0.5921524220,0x0A8
0.5921627640,0x0A7
0.5921731080,0x0A6
0.5921834500,0x0A5
0.5921937940,0x0A4
0.5922041380,0x0A3
0.5922144820,0x0A2
0.5922248240,0x0A1
0.5922351680,0x0A0
0.5922455140,0x09F
0.5922558540,0x09E
0.5922661980,0x09D
0.5922765420,0x09C
0.5922868860,0x09B
0.5922972280,0x09A
0.5923075720,0x099
0.5923179160,0x098
0.5923282600,0x097
0.5923386020,0x096
0.5923489460,0x095
0.5923592900,0x094
0.5923696320,0x093
0.5923799760,0x092
0.5923903200,0x091
0.5924006620,0x090
0.5924110080,0x08F
0.5924213500,0x08E
0.5924316940,0x08D
0.5924420360,0x08C
0.5924523800,0x08B
0.5924627240,0x08A
0.5924730680,0x089
0.5924834100,0x088
0.5924937540,0x087
0.5925040960,0x086
0.5925144400,0x085
0.5925247840,0x084
0.5925351280,0x083
0.5925454720,0x082
0.5925558140,0x081
0.5925661580,0x080
0.5925765040,0x07F
0.5925868440,0x07E
0.5925971880,0x07D
0.5926075320,0x07C
0.5926178760,0x07B
0.5926282180,0x07A
0.5926385620,0x079
0.5926489040,0x078
0.5926592500,0x077
0.5926695920,0x076
0.5926799360,0x075
0.5926902780,0x074
0.5927006220,0x073
0.5927109660,0x072
0.5927213080,0x071
0.5927316520,0x070
0.5927419960,0x06F
0.5927523400,0x06E
0.5927626820,0x06D
0.5927730260,0x06C
0.5927833700,0x06B
0.5927937120,0x06A
0.5928040560,0x069
0.5928144000,0x068
0.5928247440,0x067
0.5928350860,0x066
0.5928454300,0x065
0.5928557720,0x064
0.5928661180,0x063
0.5928764600,0x062
0.5928868040,0x061
0.5928971480,0x060
0.5929074920,0x05F
0.5929178340,0x05E
0.5929281780,0x05D
0.5929385200,0x05C
0.5929488640,0x05B
0.5929592080,0x05A
0.5929695500,0x059
0.5929798940,0x058
0.5929902380,0x057
0.5930005820,0x056
0.5930109240,0x055
0.5930212680,0x054
0.5930316120,0x053
0.5930419540,0x052
0.5930522980,0x051
0.5930626420,0x050
0.5930729860,0x04F
0.5930833280,0x04E
0.5930936720,0x04D
0.5931040160,0x04C
0.5931143580,0x04B
0.5931247020,0x04A
0.5931350460,0x049
0.5931453900,0x048
0.5931557340,0x047
0.5931660760,0x046
0.5931764200,0x045
0.5931867620,0x044
0.5931971060,0x043
0.5932074500,0x042
0.5932177940,0x041
0.5932281360,0x040
0.5932384820,0x03F
0.5932488220,0x03E
0.5932591660,0x03D
0.5932695100,0x03C
0.5932798540,0x03B
0.5932901960,0x03A
0.5933005400,0x039
0.5933108840,0x038
0.5933212280,0x037
0.5933315700,0x036
0.5933419140,0x035
0.5933522580,0x034
0.5933626020,0x033
0.5933729440,0x032
0.5933832880,0x031
0.5933936300,0x030
0.5934039760,0x02F
0.5934143180,0x02E
0.5934246620,0x02D
0.5934350040,0x02C
0.5934453480,0x02B
0.5934556920,0x02A
0.5934660360,0x029
0.5934763780,0x028
0.5934867220,0x027
0.5934970660,0x026
0.5935074080,0x025
0.5935177520,0x024
0.5935280960,0x023
0.5935384400,0x022
0.5935487820,0x021
0.5935591260,0x020
0.5935694720,0x01F
0.5935798120,0x01E
0.5935901560,0x01D
0.5936005000,0x01C
0.5936108440,0x01B
0.5936211860,0x01A
0.5936315300,0x019
0.5936418740,0x018
0.5936522180,0x017
0.5936625600,0x016
0.5936729040,0x015
0.5936832460,0x014
0.5936935900,0x013
0.5937039340,0x012
0.5937142760,0x011
0.5937246200,0x010
0.5937349640,0x00F
0.5937453080,0x00E
0.5937556520,0x00D
0.5937659940,0x00C
0.5937763380,0x00B
0.5937866800,0x00A
0.5937970240,0x009
0.5938073680,0x008
0.5938177120,0x007
0.5938280540,0x006
0.5938383980,0x005
0.5938487420,0x004
0.5938590860,0x003
0.5938694280,0x002
0.5938797720,0x001
0.5938901160,0x000
0.5939108020,0x001
0.5939211460,0x002
0.5939314900,0x003
0.5939418320,0x004
0.5939521760,0x005
0.5939625200,0x006
0.5939728620,0x007
0.5939832060,0x008
0.5939935500,0x009
0.5940038940,0x00A
0.5940142360,0x00B
0.5940245800,0x00C
0.5940349220,0x00D
0.5940452660,0x00E
0.5940556100,0x00F
0.5940659540,0x010
0.5940762980,0x011
0.5940866400,0x012
0.5940969840,0x013
0.5941073280,0x014
0.5941176700,0x015
0.5941280140,0x016
0.5941383580,0x017
0.5941487000,0x018
0.5941590440,0x019
0.5941693880,0x01A
0.5941797320,0x01B
0.5941900740,0x01C
0.5942004180,0x01D
0.5942107620,0x01E
0.5942211040,0x01F
0.5942314500,0x020
0.5942417920,0x021
0.5942521340,0x022
0.5942624780,0x023
0.5942728220,0x024
0.5942831660,0x025
0.5942935080,0x026
0.5943038520,0x027
0.5943141960,0x028
0.5943245400,0x029
0.5943348820,0x02A
0.5943452260,0x02B
0.5943555700,0x02C
0.5943659120,0x02D
0.5943762560,0x02E
0.5943866000,0x02F
0.5943969440,0x030
0.5944072860,0x031
0.5944176300,0x032
0.5944279720,0x033
0.5944383160,0x034
0.5944486600,0x035
0.5944590020,0x036
0.5944693460,0x037
0.5944796900,0x038
0.5944900340,0x039
0.5945003760,0x03A
0.5945107200,0x03B
0.5945210640,0x03C
0.5945314080,0x03D
0.5945417500,0x03E
0.5945520940,0x03F
0.5945624400,0x040
0.5945727800,0x041
0.5945831240,0x042
0.5945934680,0x043
0.5946038120,0x044
0.5946141540,0x045
0.5946244980,0x046
0.5946348420,0x047
0.5946451860,0x048
0.5946555280,0x049
0.5946658720,0x04A
0.5946762160,0x04B
0.5946865580,0x04C
0.5946969020,0x04D
0.5947072460,0x04E
0.5947175900,0x04F
0.5947279320,0x050
0.5947382760,0x051
0.5947486200,0x052
0.5947589620,0x053
0.5947693060,0x054
0.5947796500,0x055
0.5947899920,0x056
0.5948003360,0x057
0.5948106800,0x058
0.5948210240,0x059
0.5948313660,0x05A
0.5948417100,0x05B
0.5948520540,0x05C
0.5948623960,0x05D
0.5948727400,0x05E
0.5948830840,0x05F
0.5948934280,0x060
0.5949037700,0x061
0.5949141140,0x062
0.5949244580,0x063
0.5949348000,0x064
0.5949451440,0x065
0.5949554880,0x066
0.5949658300,0x067
0.5949761740,0x068
0.5949865180,0x069
0.5949968620,0x06A
0.5950072040,0x06B
0.5950175480,0x06C
0.5950278920,0x06D
0.5950382340,0x06E
0.5950485780,0x06F
0.5950589220,0x070
0.5950692660,0x071
0.5950796080,0x072
0.5950899520,0x073
0.5951002960,0x074
0.5951106380,0x075
0.5951209820,0x076
0.5951313260,0x077
0.5951416700,0x078
0.5951520120,0x079
0.5951623560,0x07A
0.5951727000,0x07B
0.5951830440,0x07C
0.5951933860,0x07D
0.5952037300,0x07E
0.5952140720,0x07F
0.5952244180,0x080
0.5952347600,0x081
0.5952451020,0x082
0.5952554480,0x083
0.5952657900,0x084
0.5952761340,0x085
0.5952864760,0x086
0.5952968200,0x087
0.5953071640,0x088
0.5953175080,0x089
0.5953278500,0x08A
0.5953381940,0x08B
0.5953485380,0x08C
0.5953588820,0x08D
0.5953692240,0x08E
0.5953795680,0x08F
0.5953899120,0x090
0.5954002540,0x091
0.5954105980,0x092
0.5954209420,0x093
0.5954312840,0x094
0.5954416280,0x095
0.5954519720,0x096
0.5954623160,0x097
0.5954726580,0x098
0.5954830020,0x099
0.5954933460,0x09A
0.5955036880,0x09B
0.5955140320,0x09C
0.5955243760,0x09D
0.5955347200,0x09E
0.5955450620,0x09F
0.5955554060,0x0A0
0.5955657500,0x0A1
0.5955760920,0x0A2
0.5955864360,0x0A3
0.5955967800,0x0A4
0.5956071240,0x0A5
0.5956174660,0x0A6
0.5956278100,0x0A7
0.5956381540,0x0A8
0.5956484960,0x0A9
0.5956588400,0x0AA
0.5956691840,0x0AB
0.5956795280,0x0AC
0.5956898700,0x0AD
0.5957002140,0x0AE
0.5957105560,0x0AF
0.5957209020,0x0B0
0.5957312440,0x0B1
0.5957415860,0x0B2
0.5957519320,0x0B3
0.5957622740,0x0B4
0.5957726180,0x0B5
0.5957829600,0x0B6
0.5957933060,0x0B7
0.5958036480,0x0B8
0.5958139920,0x0B9
0.5958243340,0x0BA
0.5958346780,0x0BB
0.5958450220,0x0BC
0.5958553640,0x0BD
0.5958657080,0x0BE
0.5958760520,0x0BF
0.5958863960,0x0C0
0.5958967380,0x0C1
0.5959070820,0x0C2
0.5959174260,0x0C3
0.5959277700,0x0C4
0.5959381120,0x0C5
0.5959484560,0x0C6
0.5959588000,0x0C7
0.5959691420,0x0C8
0.5959794860,0x0C9
0.5959898300,0x0CA
0.5960001740,0x0CB
0.5960105160,0x0CC
0.5960208600,0x0CD
0.5960312040,0x0CE
0.5960415460,0x0CF
0.5960518900,0x0D0
0.5960622340,0x0D1
0.5960725760,0x0D2
0.5960829200,0x0D3
0.5960932640,0x0D4
0.5961036080,0x0D5
0.5961139500,0x0D6
0.5961242940,0x0D7
0.5961346380,0x0D8
0.5961449800,0x0D9
0.5961553240,0x0DA
0.5961656680,0x0DB
0.5961760100,0x0DC
0.5961863540,0x0DD
0.5961966980,0x0DE
0.5962070420,0x0DF
0.5962173860,0x0E0
0.5962277280,0x0E1
0.5962380720,0x0E2
0.5962484140,0x0E3
0.5962587580,0x0E4
0.5962691020,0x0E5
0.5962794460,0x0E6
0.5962897880,0x0E7
0.5963001320,0x0E8
0.5963104760,0x0E9
0.5963208200,0x0EA
0.5963311620,0x0EB
0.5963415060,0x0EC
0.5963518500,0x0ED
0.5963621920,0x0EE
0.5963725360,0x0EF
0.5963828800,0x0F0
0.5963932240,0x0F1
0.5964035660,0x0F2
0.5964139100,0x0F3
0.5964242520,0x0F4
0.5964345960,0x0F5
0.5964449400,0x0F6
0.5964552840,0x0F7
0.5964656280,0x0F8
0.5964759700,0x0F9
0.5964863140,0x0FA
0.5964966560,0x0FB
0.5965070000,0x0FC
0.5965173440,0x0FD
0.5965276880,0x0FE
0.5965380300,0x0FF
0.5965483760,0x100
0.5965587180,0x101
0.5965690600,0x102
0.5965794040,0x103
0.5965897480,0x104
0.5966000920,0x105
0.5966104340,0x106
0.5966207780,0x107
0.5966311220,0x108
0.5966414660,0x109
0.5966518080,0x10A
0.5966621520,0x10B
0.5966724960,0x10C
0.5966828380,0x10D
0.5966931820,0x10E
0.5967035260,0x10F
0.5967138700,0x110
0.5967242120,0x111
0.5967345560,0x112
0.5967449000,0x113
0.5967552420,0x114
0.5967655860,0x115
0.5967759280,0x116
0.5967862720,0x117
0.5967966160,0x118
0.5968069600,0x119
0.5968173020,0x11A
0.5968276460,0x11B
0.5968379900,0x11C
0.5968483340,0x11D
0.5968586760,0x11E
0.5968690200,0x11F
0.5968793640,0x120
0.5968897060,0x121
0.5969000500,0x122
0.5969103940,0x123
0.5969207380,0x124
0.5969310800,0x125
0.5969414240,0x126
0.5969517680,0x127
0.5969621100,0x128
0.5969724540,0x129
0.5969827980,0x12A
0.5969931420,0x12B
0.5970034840,0x12C
0.5970138280,0x12D
0.5970241720,0x12E
0.5970345140,0x12F
0.5970448580,0x130
0.5970552020,0x131
0.5970655460,0x132
0.5970758880,0x133
0.5970862320,0x134
0.5970965760,0x135
0.5971069180,0x136
0.5971172620,0x137
0.5971276060,0x138
0.5971379500,0x139
0.5971482920,0x13A
0.5971586360,0x13B
0.5971689800,0x13C
0.5971793240,0x13D
0.5971896660,0x13E
0.5972000100,0x13F
0.5972103540,0x140
0.5972206960,0x141
0.5972310400,0x142
0.5972413820,0x143
0.5972517260,0x144
0.5972620700,0x145
0.5972724140,0x146
0.5972827580,0x147
0.5972931000,0x148
0.5973034440,0x149
0.5973137860,0x14A
0.5973241300,0x14B
0.5973344740,0x14C
0.5973448180,0x14D
0.5973551600,0x14E
0.5973655040,0x14F
0.5973758480,0x150
0.5973861920,0x151
0.5973965340,0x152
0.5974068780,0x153
0.5974172220,0x154
0.5974275640,0x155
0.5974379080,0x156
0.5974482520,0x157
0.5974585960,0x158
0.5974689380,0x159
0.5974792820,0x15A
0.5974896260,0x15B
0.5974999680,0x15C
0.5975103120,0x15D
0.5975206560,0x15E
0.5975310000,0x15F
0.5975413440,0x160
0.5975516860,0x161
0.5975620280,0x162
0.5975723720,0x163
0.5975827160,0x164
0.5975930600,0x165
0.5976034020,0x166
0.5976137460,0x167
0.5976240900,0x168
0.5976344340,0x169
0.5976447760,0x16A
0.5976551200,0x16B
0.5976654640,0x16C
0.5976758060,0x16D
0.5976861500,0x16E
0.5976964940,0x16F
0.5977068380,0x170
0.5977171800,0x171
0.5977275240,0x172
0.5977378680,0x173
0.5977482100,0x174
0.5977585540,0x175
0.5977688980,0x176
0.5977792420,0x177
0.5977895840,0x178
0.5977999280,0x179
0.5978102720,0x17A
0.5978206160,0x17B
0.5978309580,0x17C
0.5978413020,0x17D
0.5978516440,0x17E
0.5978619880,0x17F
0.5978723340,0x180
0.5978826740,0x181
0.5978930180,0x182
0.5979033620,0x183
0.5979137060,0x184
0.5979240500,0x185
0.5979343920,0x186
0.5979447360,0x187
0.5979550800,0x188
0.5979654220,0x189
0.5979757660,0x18A
0.5979861100,0x18B
0.5979964520,0x18C
0.5980067960,0x18D
0.5980171400,0x18E
0.5980274840,0x18F
0.5980378280,0x190
0.5980481700,0x191
0.5980585140,0x192
0.5980688560,0x193
0.5980792000,0x194
0.5980895440,0x195
0.5980998860,0x196
0.5981102300,0x197
0.5981205740,0x198
0.5981309180,0x199
0.5981412600,0x19A
0.5981516040,0x19B
0.5981619480,0x19C
0.5981722920,0x19D
0.5981826340,0x19E
0.5981929780,0x19F
0.5982033220,0x1A0
0.5982136640,0x1A1
0.5982240080,0x1A2
0.5982343520,0x1A3
0.5982446960,0x1A4
0.5982550380,0x1A5
0.5982653820,0x1A6
0.5982757260,0x1A7
0.5982860680,0x1A8
0.5982964120,0x1A9
0.5983067540,0x1AA
0.5983171000,0x1AB
0.5983274420,0x1AC
0.5983377860,0x1AD
0.5983481280,0x1AE
0.5983584720,0x1AF
0.5983688160,0x1B0
0.5983791600,0x1B1
0.5983895040,0x1B2
0.5983998460,0x1B3
0.5984101900,0x1B4
0.5984205320,0x1B5
0.5984308760,0x1B6
0.5984412200,0x1B7
0.5984515640,0x1B8
0.5984619080,0x1B9
0.5984722500,0x1BA
0.5984825940,0x1BB
0.5984929360,0x1BC
0.5985032800,0x1BD
0.5985136240,0x1BE
0.5985239680,0x1BF
0.5985343120,0x1C0
0.5985446540,0x1C1
0.5985549980,0x1C2
0.5985653400,0x1C3
0.5985756840,0x1C4
0.5985860280,0x1C5
0.5985963720,0x1C6
0.5986067140,0x1C7
0.5986170580,0x1C8
0.5986274020,0x1C9
0.5986377440,0x1CA
0.5986480880,0x1CB
0.5986584320,0x1CC
0.5986687760,0x1CD
0.5986791180,0x1CE
0.5986894620,0x1CF
0.5986998060,0x1D0
0.5987101480,0x1D1
0.5987204920,0x1D2
0.5987308360,0x1D3
0.5987411800,0x1D4
0.5987515220,0x1D5
0.5987618660,0x1D6
0.5987722100,0x1D7
0.5987825540,0x1D8
0.5987928960,0x1D9
0.5988032400,0x1DA
0.5988135820,0x1DB
0.5988239260,0x1DC
0.5988342700,0x1DD
0.5988446120,0x1DE
0.5988549560,0x1DF
0.5988653000,0x1E0
0.5988756440,0x1E1
0.5988859860,0x1E2
0.5988963300,0x1E3
0.5989066740,0x1E4
0.5989170180,0x1E5
0.5989273600,0x1E6
0.5989377040,0x1E7
0.5989480480,0x1E8
0.5989583900,0x1E9
0.5989687340,0x1EA
0.5989790780,0x1EB
0.5989894220,0x1EC
0.5989997640,0x1ED
0.5990101080,0x1EE
0.5990204520,0x1EF
0.5990307960,0x1F0
0.5990411380,0x1F1
0.5990514820,0x1F2
0.5990618260,0x1F3
0.5990721680,0x1F4
0.5990825120,0x1F5
0.5990928540,0x1F6
0.5991032000,0x1F7
0.5991135420,0x1F8
0.5991238860,0x1F9
0.5991342280,0x1FA
0.5991445720,0x1FB
0.5991549160,0x1FC
0.5991652600,0x1FD
0.5991756020,0x1FE
0.5991859460,0x1FF
0.5992066320,0x1FE
0.5992169760,0x1FD
0.5992273200,0x1FC
0.5992376640,0x1FB
0.5992480060,0x1FA
0.5992583500,0x1F9
0.5992686940,0x1F8
0.5992790360,0x1F7
0.5992893800,0x1F6
0.5992997240,0x1F5
0.5993100680,0x1F4
0.5993204100,0x1F3
0.5993307540,0x1F2
0.5993410980,0x1F1
0.5993514400,0x1F0
0.5993617860,0x1EF
0.5993721280,0x1EE
0.5993824720,0x1ED
0.5993928140,0x1EC
0.5994031580,0x1EB
0.5994135000,0x1EA
0.5994238440,0x1E9
0.5994341880,0x1E8
0.5994445320,0x1E7
0.5994548740,0x1E6
0.5994652180,0x1E5
0.5994755620,0x1E4
0.5994859060,0x1E3
0.5994962480,0x1E2
0.5995065920,0x1E1
0.5995169360,0x1E0
0.5995272800,0x1DF
0.5995376220,0x1DE
0.5995479660,0x1DD
0.5995583080,0x1DC
0.5995686520,0x1DB
0.5995789960,0x1DA
0.5995893400,0x1D9
0.5995996820,0x1D8
0.5996100260,0x1D7
0.5996203700,0x1D6
0.5996307140,0x1D5
0.5996410560,0x1D4
0.5996514000,0x1D3
0.5996617440,0x1D2
0.5996720860,0x1D1
0.5996824300,0x1D0
0.5996927740,0x1CF
0.5997031180,0x1CE
0.5997134600,0x1CD
0.5997238040,0x1CC
0.5997341480,0x1CB
0.5997444900,0x1CA
0.5997548340,0x1C9
0.5997651780,0x1C8
0.5997755220,0x1C7
0.5997858640,0x1C6
0.5997962080,0x1C5
0.5998065500,0x1C4
0.5998168940,0x1C3
0.5998272380,0x1C2
0.5998375820,0x1C1
0.5998479240,0x1C0
0.5998582700,0x1BF
0.5998686120,0x1BE
0.5998789540,0x1BD
0.5998892980,0x1BC
0.5998996420,0x1BB
0.5999099860,0x1BA
0.5999203280,0x1B9
0.5999306720,0x1B8
0.5999410160,0x1B7
0.5999513600,0x1B6
0.5999617020,0x1B5
0.5999720460,0x1B4
0.5999823900,0x1B3
0.5999927320,0x1B2
0.6000030760,0x1B1
0.6000134200,0x1B0
0.6000237640,0x1AF
0.6000341060,0x1AE
0.6000444500,0x1AD
0.6000547940,0x1AC
0.6000651360,0x1AB
0.6000754800,0x1AA
0.6000858240,0x1A9
0.6000961660,0x1A8
0.6001065100,0x1A7
0.6001168540,0x1A6
0.6001271960,0x1A5
0.6001375400,0x1A4
0.6001478840,0x1A3
0.6001582280,0x1A2
0.6001685720,0x1A1
0.6001789140,0x1A0
0.6001892600,0x19F
0.6001996000,0x19E
0.6002099440,0x19D
0.6002202880,0x19C
0.6002306320,0x19B
0.6002409740,0x19A
0.6002513180,0x199
0.6002616620,0x198
0.6002720060,0x197
0.6002823480,0x196
0.6002926920,0x195
0.6003030360,0x194
0.6003133780,0x193
0.6003237220,0x192
0.6003340660,0x191
0.6003444080,0x190
0.6003547540,0x18F
0.6003650960,0x18E
0.6003754400,0x18D
0.6003857820,0x18C
0.6003961260,0x18B
0.6004064680,0x18A
0.6004168140,0x189
0.6004271560,0x188
0.6004375000,0x187
0.6004478420,0x186
0.6004581860,0x185
0.6004685300,0x184
0.6004788740,0x183
0.6004892180,0x182
0.6004995600,0x181
0.6005099040,0x180
0.6005202500,0x17F
0.6005305900,0x17E
0.6005409340,0x17D
0.6005512780,0x17C
0.6005616200,0x17B
0.6005719640,0x17A
0.6005823080,0x179
0.6005926500,0x178
0.6006029960,0x177
0.6006133380,0x176
0.6006236820,0x175
0.6006340240,0x174
0.6006443680,0x173
0.6006547120,0x172
0.6006650540,0x171
0.6006753980,0x170
0.6006857420,0x16F
0.6006960860,0x16E
0.6007064280,0x16D
0.6007167720,0x16C
0.6007271160,0x16B
0.6007374580,0x16A
0.6007478020,0x169
0.6007581460,0x168
0.6007684900,0x167
0.6007788320,0x166
0.6007891760,0x165
0.6007995200,0x164
0.6008098640,0x163
0.6008202060,0x162
0.6008305500,0x161
0.6008408920,0x160
0.6008512380,0x15F
0.6008615800,0x15E
0.6008719220,0x15D
0.6008822660,0x15C
0.6008926100,0x15B
0.6009029540,0x15A
0.6009132960,0x159
0.6009236400,0x158
0.6009339840,0x157
0.6009443260,0x156
0.6009546700,0x155
0.6009650140,0x154
0.6009753580,0x153
0.6009857000,0x152
0.6009960440,0x151
0.6010063880,0x150
0.6010167320,0x14F
0.6010270740,0x14E
0.6010374180,0x14D
0.6010477620,0x14C
0.6010581060,0x14B
0.6010684480,0x14A
0.6010787920,0x149
0.6010891360,0x148
0.6010994780,0x147
0.6011098220,0x146
0.6011201660,0x145
0.6011305080,0x144
0.6011408520,0x143
0.6011511960,0x142
0.6011615400,0x141
0.6011718820,0x140
0.6011822280,0x13F
0.6011925680,0x13E
0.6012029120,0x13D
0.6012132560,0x13C
0.6012236000,0x13B
0.6012339420,0x13A
0.6012442860,0x139
0.6012546300,0x138
0.6012649740,0x137
0.6012753160,0x136
0.6012856600,0x135
